3000.0,0.0,744,3222
3000.0,50.0,744,3222
3000.0,100.0,744,3222
4000.0,0.0,744,3222
4000.0,50.0,744,3222
4000.0,100.0,744,3222
5000.0,0.0,744,3222
5000.0,50.0,744,3222
5000.0,100.0,744,3222
6000.0,0.0,744,3222
6000.0,50.0,744,3222
6000.0,100.0,744,3222
